volume|issue|url|title|abstract
41|11-12||A service creation environment based on scenarios|Scenarios are often constructed for illustrating example runs through reactive system. Scenarios that describe possible interactions between a system and its environment are widely used in requirement engineering, as a means for users to communicate their functional requirements. Various software development methods use scenarios to define user requirements, but often lack tool support. Existing tools are graphical editors rather than tool support for design. This paper presents a service creation environment for elicitation, integration, verification and validation of scenarios. A semi-formal language is defined for user oriented scenario representation, and a prototype tool implementing an algorithm that integrates them for formal specification generation. This specification is then used to automatically find and report inconsistencies in the scenarios.
41|11-12||A model-based authorware for the construction of distributed multimedia systems|Distributed multimedia systems typically involve a sophisticated user interaction. Further, objects are allocated on physically distributed computing systems, and multimedia data must be transferred across heterogeneous networks in a timely manner. These systems often have complex requirements on a user interaction, quality of service and temporal order among media streams. The design and implementation of these requirements are inherently complex and present an extraordinary design and programming challenge. Generally, these complex requirements cannot be adequately captured using a single model or a design notation. The challenge amounts to (i) identification of multiple, often orthogonal models, each capturing a specific aspect of the requirements, and (ii) provision of an authorware that supports the composition of these models. In this paper, we propose to capture the multimedia requirements in three different models: configuration, user control and presentation, and demonstrate how the composition of these models can be supported by an authorware using the Java and CORBA technologies. The concepts are illustrated using a real-life example based on a virtual city tour application that features distributed controls, collaborative work and multimedia presentations. Various distributed multimedia applications like video phone, video conferencing and distributed presentation have been successfully constructed using the proposed multiple models and authorware. The results are encouraging and the approach can shorten the development of multimedia applications considerably.
41|11-12||Communications software design for testability: specification transformations and testability measures|To deal with the increased complexity related to the testing of communications software, we propose the integration and application of finite state machine based specification transformations and testability measures early in the communications software development process. Based on this integration, the testability of a given design is estimated and appropriate specification transformations are defined and applied iteratively to enhance the testability of the product implementation.
41|11-12||A protocol synthesis method for fault-tolerant multipath routing|This paper proposes a new synthesis method for generating fault-tolerant multipath routing protocols. The protocol is defined as fault-tolerant if messages can be rerouted by using another path when a communication channel fails. The routing protocols obtained adopt a multipath routing function, augmented with routing table, where each table stores the next nodes for multipath routing, and updates the tables according to the network topology changes. Additionally, the routing protocol can attain flexibility by the multipath routing mechanism in the sense that only a small amount of change is needed for the change of network topology. We also briefly describe an extension of the proposed method for generating multicast routing protocols.
41|11-12||A medium access control protocol for voice and data integration in receiver-oriented DS-CDMA PCNs|Primarily used in military communications in the past, code division multiple access (CDMA) is recently found to be attractive for personal communications as well. As a large number of mobile hosts are supported within a cell and a wide range of services are provided, one of the most important issues in a CDMA personal communication network is how to control the uplink access to the shared wireless spectrum. In this paper, we address this issue in a realistic situation where the receiver-oriented transmission protocol is employed and the packet loss due to multiple access interference (MAI) cannot be ignored. A medium access control protocol for voice and data integration is proposed. It solves the problems of code assignment and MAI control at the same time. A Markov chain model is used to analyze the protocol and the analytical results are shown to be very close to simulations. Based on the modeling, the effectiveness of the protocol's MAI control is demonstrated and some system design issues are investigated.
41|11-12||Controllability and observability in distributed testing|In developing distributed systems, current trends are towards creating open distributed environments supporting interworking, interoperability, and portability, in spite of heterogeneity and autonomy of related systems. Several reference models, architectures and frameworks such as ODP, CORBA, and TINA, have already been designed and proposed. However, even though models, architectures, and frameworks, provide a good basis for developing working open distributed applications, conformance testing approaches are required for gaining confidence in final products and guaranteeing their integration and interoperability within open distributed environment. ODP provides some preliminary statements on conformance assessment in open distributed systems, but considerable work needs to be done before reaching a workable and accepted conformance testing methodology for open distributed processing. Further, ISO, ITU, OMG, and TINA-C, have recently recognized the urgent need for conformance testing. In this paper, we examine ideas gained from our experience with protocol testing, which may contribute to the design of such a framework. Our methodology is essentially guided by two features that have a great influence on all aspects of the testing process: controllability and observability.
41|11-12||A framework for the specification of test cases for real-time distributed systems|The OSI conformance testing methodology and framework (CTMF) is a well established standard which defines and regulates the conformance testing procedure for protocol implementations. Conformance testing is meant to be functional black-box testing. Besides concepts and terminology, the CTMF standardizes testing architectures and the Tree and Tabular Combined Notation (TTCN) test specification language. As more and more distributed systems such as multimedia, safety-critical and real-time systems rely on the timely availability of information, testing of real-time requirements becomes a serious issue, too. Unfortunately, testing real-time and other non-functional requirements (performance and reliability) are outside the scope of CTMF. In this paper we present an extension of CTMF which allows us to specify test cases for testing real-time requirements. The extension includes a generic testing architecture and a notation for test specification, which is called real-time TTCN.
41|11-12||Efficient checking sequences for testing finite state machines|
41|11-12||Passive testing and application to the GSM-MAP protocol|Passive testing is the process of collecting traces of messages exchanged between an operating implementation and its environment, in order to verify that these traces actually belong to the language accepted by the provided finite state machine specification. In this paper, we present an extension of the existing algorithms to consider an extended finite state machine as the specification. An algorithm is also introduced to take into account the number of transitions covered. These techniques are illustrated by the application to a real protocol, the GSM (global system for mobile communication)-MAP (mobile application part).
41|11-12||Extending EASE with new ASN.1 encoding rules|
41|11-12||Recovery of CFSM-based protocol and service design from protocol execution traces|
41|13|http://www.sciencedirect.com/science/journal/09505849/41/13|FaxWeb: accessing the WWW using the fax machine|
41|13||Semantics of recursive relationships in entity-relationship model|The recursive relationship of the ER model is used to represent a hierarchical situation in a natural way. However, the semantics of recursive relationships are quite difficult to grasp because entities carry out different roles in relationships. This article proposes four classes of entity types allowed in recursive relationships and provides a thorough analysis of all the types of recursive relationships through the four types of the recursive dependency and four classes of the entity type. By the proposed concepts of the entity type properties and the existing relationship constraints of the recursive relationships, we can more clearly capture the semantics of hierarchical structures and integrity constraints in practical databases.
41|13||Cohesion prediction using information flow: an empirical feasibility study and comparison using students as inexperienced designers|This paper describes an experimental investigation that demonstrates the feasibility of predicting weakly bound cohesive software modules [W.P. Stevens, G.J. Myers and L.L. Constantine, IBM Systems Journal (2) (1974) pp. 115–140] at the design stage of development. It compares the predictive capability of prediction systems, for weakly bound cohesive modules, based on classical regression models with systems that use binary logistic regression models. It also considers the models’ parsimony of parameters and their fit to the sampled data. Further, the external validity of the prediction systems is discussed and an appropriate mode of usage is proposed for the ‘better’ statistical models.
41|13||A workflow management system based on intelligent collaborative objects|This paper describes an architecture for workflow management systems based on Workflow Intelligent Business Objects (WIBOs). The design of WIBOs is based on principles of intelligence, autonomy, collaboration and co-operation. Using WIBOs that carry out tasks on users’ behalf, it is possible to build workflow systems that bring further improvements in process automation and dynamic management, and achieve dynamic (re)allocation of resources to Actors. A WIBO prototype architecture has been implemented using Java. A Java Remote Method Invocation (RMI) has been used to enable WIBOs to communicate over an Intranet or Internet.
41|13||Calculating upward and downward simulations of state-based specifications|
41|14|http://www.sciencedirect.com/science/journal/09505849/41/14|Perspectives on Information Technology in the New Millennium|
41|14||Software engineering education in the 21st century|
41|14||Software economics: status and prospects|
41|14||Software technologyâformal methods and scientific foundations|
41|14||How long into the 21st century will the aftermath of the millennium bug last?|While practically nobody would dispute that there is a Year 2000 (Y2K) problem with software, and by extension with computers and communications at large, there is a wide range of opinions on how critical will be that problem. Opinions vary widely and there is no way to check how reasonable they are because there is no precedent and no facts against which to gauge them.
41|14||Context management in modeling information systems (IS)|Knowledge engineering methods are shown to have an important role in addressing the challenge of building trusted contexts; namely, in providing solutions to the problems of complexity, conformity, changeability and invisibility. Current information systems (IS) design practices, however, are seen to solve only those problems pertaining to the global enterprise system, while leaving the validation issues related to user/local models unresolved. Context management mechanisms associated with the user/local models are shown to provide a basis for dynamic validation of user requirements. The proposed context management process has been developed to allow context representation and dynamic knowledge structuring at the epistemological level.
41|14||Architecture-driven component reuse|
41|14||Thirty years (and more) of databases|This paper outlines the historical development of data management systems in order to identify the key issues for successful systems. It identifies the need for data independence and the embedding of structural and behavioural semantics in the database as key issues in the development of modern systems. Hierarchical, Network, Relational, Object-oriented and Object-relational data management systems are reviewed. A short summary of related research is given. The paper concludes with some speculation on the future directions that database technology might take.
41|14||Software intensive embedded systems|
41|14||Requirements engineering for COTS based systems|In spite of the increasing use of commercial off-the-shelf (COTS) products for system development, there is little consideration on how to acquire requirements for COTS products, how to select COTS components and how to assemble them to comply to these requirements. The paper addresses the issue of the requirements engineering process for COTS components acquisition and assembly. It proposes an approach based on the notion of requirements maps and assembly strategies and demonstrates the approach with the selection of a CASE tool.
41|14||Software testingâsearching for the missing link|Software testing has been the subject of active research for approaching 30 years. In that time, there have been developments such as the invention of techniques and tools, the morphosis of these techniques and tools to deal with the adoption of new development paradigms and programming languages, and analytical and empirical comparisons of techniques to improve our understanding of their relative merits. Impressive though these developments are, there still remains the fundamental problem of trying to relate the results of testing to some objective attribute of the program (such as number of faults). It is the search for this missing link that is attracting much of the recent research in the area. Any progress made towards this will have a considerable impact on our understanding of the subject and ultimately on software itself.
41|14||An integrated web computing application for tasks related to course selection and registration|We have developed an integrated Internet application system including an OODB, which provides instant lottery selection of applicants for courses with capacity limitations, and which allows students to create their own weekly timetables and at the same time to complete their course registration to be verified/analyzed and confirmed instantly, reducing the time needed for course registration-related work before the beginning of each semester from several days to less than one hour. Information on courses held at each time period and taught by each instructor as well as the syllabus of each course can be viewed using multiple hypertext links, and no keyboard operations are needed for these.
41|14||Objects and roles: modeling based on the dualistic view|
41|14||The time of the chameleons is over?|
41|14||In the 25 years since The Mythical Man-Month what have we learned about project management?|This paper discusses Brooks’ The Mythical Man-Month, a landmark work in the software project management field, and compares the software project management advice given there with practices employed some 25 years later. To find out the state of today's practice 20 experienced software developers were interviewed regarding their impressions of factors leading to success or failure of software development projects. Their observations are compared with the points raised by Brooks in his seminal work.
41|14||Getting the best from formal methods|This paper reviews the progress made in the use of formal methods in the last 15 years and suggests some reasons for the failure of formal methods in places where they promised to be most effective. It proposes a way in which formal methods can nevertheless be infiltrated into software development activities with beneficial results.
41|15|http://www.sciencedirect.com/science/journal/09505849/41/15|Providing views and closure for the object data management group object model|The object data management group (ODMG) object model offers a standard for object-oriented database designers, while attempting to address some issues of interoperability. This research is focused on the viability of using the ODMG data model as a canonical data model in a multidatabase environment, and where weaknesses are identified we have proposed amendments to enable the model to suit the specific needs of this type of distributed database system. This paper describes our efforts to extend its relational style algebra, and to provide query closure and a viewing mechanism for object query language to construct multidatabase schemas.
41|15||ASSISTâa tool to support software inspection|Software inspection is a valuable technique for defect detection. Recent research has considered the development of computer support, with the aim of providing even greater benefits when applying inspection. This has resulted in the development of a number of prototype support systems. These suffer from some fundamental limitations, however. Asynchronous/Synchronous Software Inspection Support Tool (ASSIST) is designed to tackle these limitations and to provide a platform for rigorous investigation of the inspection process. It uses a custom-designed language known as Inspection Process Definition Language to allow support of any inspection process, and provides an open, expandable system allowing multiple document types to be catered for easily. A number of facilities designed to enhance the inspection process are also present.
41|15||Analysis of software bug causes and its prevention|In our software development group we have faced difficulties in improving software quality. In order to find the causes of this problem we have analyzed software bugs that were found in the credit authorization terminal software that our group developed, and found the real causes of the bug. As a result, it was found that about 50% of the real causes were made by the designer's carelessness. Based on this finding, guidelines were established to improve the designers’ behavior. Furthermore, we made clear the causes of software bugs, the phase in which they were made, the relation between the software bugs and their real causes. We also made the measures to prevent the software bugs and implemented them. And we refer to the effect that the substantial amount of software bugs can be decreased by the implementation.
41|15||Index|
41|15||Index|
41|2|http://www.sciencedirect.com/science/journal/09505849/41/2|Bridging objects and relations: a mediator for an OO front-end to RDBMSs|
41|2||Formalising tutoring strategy selection in multimedia tutoring systems|Variation in tutoring strategy plays an important part in tutoring systems. The potential for providing adaptive tutoring depends initially on having a range of tutoring strategies to select from. However, in order to react effectively to the student’s needs, the system not only has to be able to offer different tutoring strategies, but to choose intelligently among them and determine which is best for an individual student at a particular moment. This paper contributes a model that formalises the process of tutoring strategy selection in tutoring systems, and shows how this is deployed in a multimedia tutoring system. The evaluation of the resulting system reveals the benefits of this model in practice.
41|2||Multiple multicast groups for multimedia on the Internet|The use of large-scale multimedia applications has escalated in recent years. Distributed object frameworks such as the Common Object Request Broker Architecture are being deployed to cater this market. We argue however, that CORBA is lacking for large-scale multimedia applications requiring timely guarantees.
41|2||System analystsâ orientations and perceptions of system failure|
41|2||Heuristic principles for the design of artificial neural networks|Artificial neural networks were used to support applications across a variety of business and scientific disciplines during the past years. Artificial neural network applications are frequently viewed as black boxes which mystically determine complex patterns in data. Contrary to this popular view, neural network designers typically perform extensive knowledge engineering and incorporate a significant amount of domain knowledge into artificial neural networks. This paper details heuristics that utilize domain knowledge to produce an artificial neural network with optimal output performance. The effect of using the heuristics on neural network performance is illustrated by examining several applied artificial neural network systems. Identification of an optimal performance artificial neural network requires that a full factorial design with respect to the quantity of input nodes, hidden nodes, hidden layers, and learning algorithm be performed. The heuristic methods discussed in this paper produce optimal or near-optimal performance artificial neural networks using only a fraction of the time needed for a full factorial design.
41|3|http://www.sciencedirect.com/science/journal/09505849/41/3|Distributed implementation of the disabling operator in lotos|
41|3||Stability constraints and stability normal forms for temporal relational databases|This paper presents a new dynamic dependency and a new normal form. We give the concept of the stability constraint and establish complete axioms for stability constraints. In addition, we propose a stability normal form. A temporal third normal form can be losslessly decomposed into a sequence of stability constraints. Using the decomposition, the storage space can be reduced. The stability constraints allow to fill a suitable value into a null value. Thus, this null value therefore turns into a known value.
41|3||Comparing OPEN and UML: the two third-generation OO development approaches|
41|3||When are methods complementary?|In this article, we address the issue of when software development methods are complementary, i.e., we determine when a method is capable of a task that another method cannot perform. Our intent is to examine complementarity in order to help determine when to carry out method integration. Here, we propose some factors for method complementarity, and suggest that context-dependent criteria, such as real-world domain and non-functional development requirements, may have a significant impact on method complementarity.
41|3||Query execution scheduling in parallel object-oriented databases|Complex object-oriented queries generally consist of path expressions and explicit join operations. Since explicit join operations have been acknowledged as the most expensive operations, query executions normally start from the path expressions. Each path expression may form a sub-query. There are two existing strategies to sub-queries processing: ‘serial’ and ‘parallel’ execution scheduling strategies. Serial sub-queries execution corresponds to an execution of the sub-queries one-by-one, whereas parallel sub-queries execution corresponds to simultaneous execution of the sub-queries. When a sub-query is being processed, parallelization techniques may be applied. In this paper, we focus on the scheduling issues of the sub-queries, rather than the parallelization of the sub-queries themselves. Rules are formulated to guide the parallel query execution process. Our analysis shows that when there is no load skew, the serial scheduling strategy is preferred, otherwise the parallel scheduling strategy should be used.
41|4|http://www.sciencedirect.com/science/journal/09505849/41/4|Export database derivation in object-oriented wrappers|
41|4||The use of fuzzy cognitive maps to simulate the information systems strategic planning process|In the early 1980s articles began to focus on Strategic Planning of Information Systems (SISP) and to argue the critical importance of Information Technology (IT) in today’s organisations. Since then, a large number of models were presented in order to analyse IT from a strategic point of view and suggest new IT projects. However, researchers urge for alternative approaches to SISP, as current ones fall short in taking into consideration both the business and IT perspectives as well as they fail to tackle the complexity of the domain and suggest specific IS opportunities. This article suggests Fuzzy Cognitive Maps (FCM) as an alternative modelling approach and describes how they can be developed and used to simulate the SISP process. FCMs were successfully developed and used in several ill-structured domains, such as decision making, policy making. The proposed FCM contains 165 variables and 210 relationships from both business and IT domains. The strength of this approach lies in its capability not only to comprehensively model qualitative knowledge which dominates strategic decision making, but also to simulate and evaluate several alternative ways of using IT in order to improve organisational performance. This approach introduces computational modelling, as well as it supports scenarios development and simulation in the SISP domain.
41|4||ViewFinder: an object browser|
41|4||Object model in Java: elements and application|The Java programming language is a new object-oriented programming language that is gaining widespread popularity in the computer software industry because of its ease of learning, simplicity, generality, portability and networking capabilities. In this article, we discuss the semantic implementation in Java of each of the elements of the object model, identified by Booch [G. Booch, Object-Oriented Analysis and Design with Applications, 2nd Edition, Addison-Wesley, 1994], in addition to the mobility element. We show that Java, unlike other object-oriented languages, covers and simplifies all elements of the object model. An example illustrating those elements in Java will be drawn from a telecom software application.
41|4||From Chaos to Classes by Daniel Duffy, McGraw Hill, 1995, ISBN: 0-07-709118-3, 365pp, price: Â£29.95|
41|5|http://www.sciencedirect.com/science/journal/09505849/41/5|Multi-stage negotiation support: a conceptual framework|This article presents a multi-stage model for bilateral negotiation support. It continues from the work of Lim and Benbasat [L.H. Lim, I. Benbasat, A theoretical perspective of negotiation support systems, Journal of Management Information Systems 19(3) (1992) 27-44], in which a two-dimensional approach to negotiation support is advocated. Based on that approach, the current work identifies generic types of DSS and communication tools necessary to support the requirements and strategic analyses. An actual system built based on this conceptualisation, is then described.
41|5||Superimposition: a component adaptation technique|Several authors have identified that the only feasible way to increase productivity in software construction is to reuse existing software. To achieve this, component-based software development is one of the more promising approaches. However, traditional research in component-oriented programming often assumes that components are reused “as-is”. Practitioners have found that “as-is” reuse seldom occurs and that reusable components generally need to be adapted to match the system requirements. Existing component object models provide only limited support for component adaptation, i.e. white-box techniques such as copy–paste and inheritance, and black-box approaches such as aggregation and wrapping. These techniques suffer from problems related to reusability, efficiency, implementation overhead or the self problem. To address these problems, this article proposes superimposition, a novel black-box adaptation technique that allows one to impose predefined, but configurable types of functionality on a reusable component. Three categories of typical adaptation types are discussed, related to the component interface, component composition and component monitoring. Superimposition and the types of component adaptation are exemplified by several examples.
41|5||Transforming RDB schema into well-structured OODB schema|When transforming relational database (RDB) schema into object-oriented database(OODB) schema, much effort was put on examining key and inclusion dependency (ID) constraints to identify class and establish inheritance and association between classes. However, in order to further remove the original data redundancy and update anomaly, multi-valued dependency (MVD) should also be examined. In this paper, we discuss class structures and define well-structured classes. Based on MVDs, a theorem is given transforming a relation schema into a well-structured class. To transform RDB schema into OODB schema, a composition process simplifying the input RDB schema and an algorithm transforming the simplified RDB schema into well-structured OODB classes are developed.
41|5||Processing temporal queries in the context of object-oriented databases|
41|5||Empirical evaluation of reuse sensitiveness of complexity metrics|Measuring software products and processes is essential for improving software productivity and quality. In order to evaluate the complexity of object-oriented software, several complexity metrics have been proposed. Among them, Chidamber and Kemerer’s metrics are the most well-known for object-oriented software. Their metrics evaluate the complexity of the classes in terms of internal, inheritance, and coupling complexity. Though the reused classes of the class library usually have better quality than the newly-developed ones, their metrics deal with inheritance and coupling complexity in the same way. This article first proposes a revision of the Chidamber and Kemerer’s metrics which can be applied to software which had been constructed by reusing software components. Then, we give an analysis of data collected from the development of an object-oriented software using a GUI framework. We compare the original metrics with the revised ones by evaluating the accuracy of estimating the effort to fix faults and show the validity and usefulness of the revised metrics.
41|6|http://www.sciencedirect.com/science/journal/09505849/41/6|Groupware and social networks: will life ever be the same again?|Over the past twenty years industry and academia have been working to develop computer systems to increase work group's productivity, commonly referred to as groupware. Groupware encompasses a broad spectrum of research and development including group support systems, computer-supported collaborative work, group decision support systems, and computer mediated collaboration. Applications arising out of these efforts included concurrent multi-user authoring systems, computer conferencing, integrated computer/video meeting systems, electronic voting, brainstorming, and workflow systems. The papers in this special issue are some of the best from over 100 papers submitted to the GROUP'97 conference sponsored by the ACM Special Interest Group on Supporting Group Work. They represent work conducted by researchers on four continents from both industry and academia. As a group the authors present a blend of theory, practice, and technological innovation from the groupware research arena. This paper is intended to serve as an introduction to the area of groupware research and development. In it we explore the evolution of groupware and expose some of its effects on organizations and society.
41|6||Of maps and scripts: The status of formal constructs in cooperative work|The received understanding of the status of formal organizational constructs in cooperative work is problematic. This paper shows that the empirical evidence is not as strong as we may have believed and that there is evidence from other studies that contradicts what we may have taken for granted for years. This indicates that the role of formal constructs is more differentiated than generally taken for granted. They not only serve as `maps' but also as `scripts'.
41|6||Requirements for a virtual collocation environment|We analyze how physically collocated teams work together now and what services they require to work together across distances, focusing on real time interactions because those interactions justify collocating teams today. We explain how Integrated Product Teams (IPTs) are organized in system development programs and how their physical collocation facilitates communication, collaboration, and coordination within the team. Interactions within IPTs take two forms: scheduled meetings and opportunistic interactions. Scenarios of scheduled IPT meetings help motivate and identify requirements for supporting distributed meetings. Opportunistic interactions are far more common than scheduled meetings and more difficult to observe and analyze because they are not scheduled or predictable.
41|6||TelCoW: telework under the co-ordination of a workflow management system|Telework is considered as an innovative work organization form for new decentralized structures. The flexibility of telework in both time and location of task execution must make it possible to take advantage of this work organization for company competitiveness. Today, telework is mainly used for isolated tasks and for those with only few cross-references to others. But telework will only achieve its full potential if attention is given to the fact that work in companies is normally co-operative work. For this co-operative work, business process modeling and workflow management is accepted as a supporting methodology. On the one hand this is important for enabling a production company to distribute work to employees who operate within this organizational model, and at the same time, compared with conventional models of organizing work, to increase the productivity of task execution. The increasing effort for co-ordination and monitoring is seen to be the main obstacle of co-operative telework. The use of existing workflow management systems for the support of co-operative telework is currently not possible; there is no tool available with specific co-ordination and planning functionality for this purpose. In this paper, we will define a specific business process model which is oriented for the modeling of decentralized structures especially for telework and the direct support by a workflow management system (WFMS). Compared to traditional WFMSs, our system is extended by a module for the planning and monitoring functionality required for monitoring of teleworkers and their time management. The distribution of work is supported by means of a co-ordinator as a constituent part of the WFMS. It executes workflows which are provided by a certain method for modeling business processes. This method already considers necessary refinements in passing over business processes to workflows. The models for business processes are supplied by means of a meta-model, which is extended by aspects of telematics. The system is built using Internet technology and uses platform-independent WWW software for the user interface.
41|6||Flexible support for business processes: extending cooperative hypermedia with process support|In this paper, we present a cooperative hypermedia-based process support system focusing on flexible business processes. An analysis of the communication, coordination and cooperation requirements of business processes reveals a gap in current computer support. We propose to address these requirements by extending a cooperative hypermedia system with process support. The resulting system, called CHIPS, uses hypermedia-based activity spaces to model the structural, relational, and computational semantics of both individual tasks and processes. Application examples demonstrate that the CHIPS system retains the intuitive usability of hypertext and can support a wide range of business processes.
41|6||Toward locales: Supporting collaboration with Orbit|The WORLDS project at DSTC, the Cooperative Research Centre for Distributed Systems Technology, is experimenting with computer-based collaboration support. Our goal is to provide support for the workaday activities of distributed groups. To facilitate this we are developing, in parallel, a theory of collaborative activity (the locales framework) and a series of prototypes to test this theory. In this paper we briefly overview the theory and then describe the evolution of the three versions of our Orbit prototype. The prototypes focus on providing a range of facilities, including shared distributed objects, multiple personalizable views, user-controllable presence and awareness of user activities, and the ability to participate in multiple activities simultaneously, with varying degrees of intensity.
