volume|issue|url|title|abstract
19|1||Organization Implementation Guidelines for Recovery of Encrypted Information|
19|1||Organization Considerations for Retrieval of Stored Data via Key Recovery Methods|AbstractThe purpose of this document is to identify technical and procedural issues that need to be considered when selecting and deploying key recovery systems to enable emergency recovery of data that is stored or archived in encrypted form. Emergency recovery of encrypted data is necessary in the event that the decryption keys are unavailable through normal key management mechanisms. In many cases, the need to support emergency recovery of encrypted data is vital to ongoing operations and jurisdictional policy compliance. A disaster recovery plan may also give consideration to an ability to recover many data keys by using a single key recovery request. 
19|1||Key Recovery Header for IPSEC|AbstractThis document describes a mechanism for transmitting a key recovery header (KRH) within an IPSEC datagram. The KRH is normally inserted following the AH header and before the ESP header. The Key Recovery Header was designed to be compatible with IETF’s IPSEC Architecture. 
19|1||ISAKMP Key Recovery Extensions|AbstractThis document describes the proposed approach for negotiating and exchanging key recovery information within the Internet Security Association Key Management Protocol (ISAKMP). 
19|1||SSL/TLS Protocol Enablement for Key Recovery|AbstractThis document describes an approach for modifying the SSL/TLS (TLS) protocol to allow transmission of Key Recovery Block (KRBs) before communication takes place between clients and servers using strong encryption techniques. From a TLS perspective “strong encryption” implies use of a session key with the secret portion being larger than 40 bits. 
19|2|http://www.sciencedirect.com/science/journal/01674048/19/2|From The Editor|
19|2||Security Views|
19|2||New Millennium, Old Failures|
19|2||Crimes And Misdemeanours: How to Protect Corporate Information in the Internet Age|
19|2||Internet Targets|AbstractThis article discusses the assets typically targeted by Internet robbers. It also provides a brief overview of the increased importance of ‘intangible’ information assets to the knowledge-based businesses and government agencies of the Information Age and some of the ways that the global adoption of Internet technology brings increased risk to these assets. 
19|2||Telecommunications Crime â Part 3|
19|2||Security For Remote Access And Mobile Applications|
19|2||Abstracts of Recent Articles and Literature|
19|2||Author Index for Volume 18|
19|2||Subject Index for Volume 18|
19|2||A Formalized Approach to the Effective Selection and Evaluation of Information Security Controls|AbstractElectronic commerce holds many advantages for the commercial world, but before it can really take off, the associated information security problems need to be addressed satisfactorily. The identification, implementation and management of the most effective set of controls to provide an adequate level of security is the first step towards this goal. The second step is the possible evaluation and certification of the installed controls in an IT-environment.The selection of the security controls should be driven by the business needs and the associated security requirement. This security requirement should be clearly defined in the information security policy and the security policy should dictate the set of controls that will provide the required protection. If this set of controls can be evaluated and certified as meeting the business needs of the organization, the trust that is required for electronic commerce can be provided. This paper will provide a formalized approach towards identifying a set of controls meeting the business needs and also suggest a model whereby this can be evaluated and certified. 
19|3|http://www.sciencedirect.com/science/journal/01674048/19/3|From The Editor|
19|3||Security Views|
19|3||Life Was Simple Then|
19|3||Implementing Public Key Infrastructures in a Dynamic Business Environment|
19|3||Information Systems Risk Management: Key Concepts and Business Processes|AbstractInformation systems risk management is as a problem area extremely wide, complex and of an interdisciplinary nature, which highlights the importance of having an adequate understanding of the many concepts that are included in the area. Dealing with definitions of those concepts is a somewhat ‘boring’ task, however probably it can be considered to be an important one. In the second part of this article my attempt is to move to perhaps more ‘exciting’ things, namely to highlight the significant importance that business processes and internal controls have in IS risk management. 
19|3||Information Security Management: A Hierarchical Framework for Various Approaches|AbstractThe present article is aimed at clarifying the oft-times confusing terminology and at elucidating the various approaches obtaining to the realm of Information Security (IS) management. The IS management approaches selected for discussion in this article will specifically address those rudiments and concepts that play a key role in the assessment of the IS status of an organization. Following, a hierarchical framework will be developed in terms of which to elucidate ill-defined terms and concepts. By so doing, issues such as certification, benchmarking, guidelines and codes of practice will come under consideration. IS management approaches widely accepted in the international arena will also be mapped onto the said hierarchical framework. 
19|3||Abstracts of Recent Articles and Literature|
19|3||Achieving Interoperability in a Multiple-Security- Policies Environment|AbstractThe interoperability problems that emerge when information systems cooperate, are often attributed to incompatible security policies. In this paper, we introduce a systemic framework for achieving interoperability when multiple security policies are employed. First, we present a Metapolicy Development System (MDS) for the resolution of interoperability problems caused by incompatible security policies. Then we provide a policy framework and a metapolicy framework to serve as conceptual devices in the application of the MDS. Finally, we examine the possibility of developing software tools to support the MDS. We argue that a policy repository may serve as the basic component of a software tool for the management of multiple security policies and the application of the MDS. The policy repository is implemented in Telos, an object-oriented knowledge representation language. 
19|3||Generation of RSA Keys That Are Guaranteed to be Unique for Each User|AbstractThis paper describes a method for assuring that the RSA primes generated by two different parties will always be different. While this condition is not required for the RSA signatures and encryption, this user-dependence of RSA primes is highly desirable in view of possible disputes around the authenticity of a digital signature. A cheating party may claim that a pair of prime numbers was generated by someone else. Our method will eliminate such possibility and will make the entire class of attacks obsolete. In addition to being different when different users derive them, the RSA primes generated according to the algorithm described in this paper will satisfy all of the requirements imposed by the national and international standards. 
19|4|http://www.sciencedirect.com/science/journal/01674048/19/4|From The Editor|
19|4||Suspected Hackers Arrested in Russian Credit-Card Fraud|
19|4||Intel Eliminates ID from New Chips|
19|4||European Parliament Doesnât Like Anonymity Online|
19|4||DOD Finds Plans Online â Reserve Unit Assesses Risk|
19|4||Agencies Are âOwn Worst Enemyâ|
19|4||US Department of Energy Security Criticized â Again|
19|4||This is What Happens When You Lose Your Computer With Classified Data On Itâ¦|
19|4||Not Everyone Wants PKI â NSF Opts for Digital Signature Alternative|
19|4||Justice Department Conducting Criminal Probe in Former CIA Director Activities|
19|4||Apache Site Defaced|
19|4||US and Europe Cybercrime Agreement Problems|
19|4||Cyberstalking on the Rise|
19|4||Large Child Pornography Ring Busted in Texas|
19|4||New Denial of Service Attack on Internet|
19|4||US Supreme Court Confirms ISPs Not Liable in E-mail Messages|
19|4||Software Scam â 17 Indicted|
19|4||Smurfing, Swamping, Spamming, Spoofing, Squatting, Slandering, Surfing, Scamming and Other Mischiefs of the World Wide Web|
19|4||Security in a Mobile World â Is Bluetooth the Answer?|AbstractRichard Barber, group technical advisor of Articon-Integralis looks, at the evolution of tele- and data-communications systems and assesses the potential advantages for mobile security offered by technologies like Bluetooth 
19|4||Netspionage â The Global Threat to Information, Part I: What is it and Why I Should Care?10|
19|4||Implementing Information Security In The 21st Century â Do You Have the Balancing Factors?|
19|4||B2C Security â Be Just Secure Enough|
19|4||Letter To The Editor|
19|4||Abstracts of Recent Articles and Literature|
19|4||Multiparty Biometric-Based Authentication|AbstractA multiparty biometric-based access control might be desirable, or even required, in some applications. That is, a group of individuals might have to present valid readings of biometrics parameters in order to gain access to a system or application in order to receive authorization to use a particular resource. Such multiparty schemes can often provide greater protection. This paper presents several techniques for multiparty biometric-based authentication. It also shows a technique for biometric substitution which allows different biometrics to be used concurrently or substituted over time. 
19|5|http://www.sciencedirect.com/science/journal/01674048/19/5|From The Editor|
19|5||Security Views|
19|5||âI Agreeâ Legal Agreements Get Legislated|
19|5||The US Government Tells Its Users to Clean Up Their E-mail|
19|5||Home PCâs Targeted by Hackers (Duh!)|
19|5||CIOâs Get Serious About Best Security Practices|
19|5||Yahoo Faces Identity Crisis|
19|5||Microsoft a Popular Virus Target Due to Ubiquity|
19|5||UKâs RIP Bill Creates Official Snooping|
19|5||Extortion Going Online|
19|5||Office 2000 Patch Recommended by CERT|
19|5||Self-Regulation for Privacy Doesnât Work Says FTC|
19|5||â¦But the Industry Wants Self-Regulation|
19|5||US Senate Wakes Up to Need for Cybertools for Law Enforcers|
19|5||PGP V5.0 Keys Potentially Insecure|
19|5||Canadian Credit Card Conundrum Caused by a Cracker|
19|5||Suspect Charged in âLove Bugâ Worm has Charges Dropped|
19|5||Network Solutions Re-evaluates Security|
19|5||CMU Sets Up a Sister to CERT|
19|5||Speedy Response Yields Success at DOE|
19|5||AOL Gets Busted â Again|
19|5||Whoâs to Blame?|
19|5||Wireless Ubiquity for E-Biz|
19|5||And Now, the Bug-in-Your-Site Award Goes Toâ¦|
19|5||Isnât It Interesting What You Can Buy At An Auction Site? TVâs, Computers, Drugsâ¦|
19|5||G8 Thinks About Cybercrime (Itâs About Time, Too)|
19|5||Love Conquers All?|
19|5||Netspionage â The Global Threat to Information, Part II: Information Collection in the Gray Zone|
19|5||A Biometric Standard for Information Management and Security|AbstractToday, biometric systems are being widely developed and deployed to provide greater security to users and there is an increased awareness of the value of biometric systems. Biometric systems are being developed and deployed, users are gaining experience and confidence in biometric systems and are beginning to reap the benefits of this technology. Users and developers of this technology have also recognized the need for a biometric standard and work on a defining standard is currently underway. The standard establishes an appropriate biometric model and the associated security requirements that will allow different biometric solutions to co-exist in the marketplace. The standard views biometric systems within a global user community and it assures that the security of any one biometric system will be unaffected by the security of any other biometric system. This paper argues that integrity of authentication data is the primary security requirement and that confidentiality is secondary, even though the majority of authentication schemes today encrypt PINs and passwords. 
19|5||Abstracts of Recent Articles and Literature|
19|5||A Generic Electronic Payment Model Supporting Multiple Merchant Transactions|AbstractThis paper presents a generic electronic payment model which is intended for a multi-merchant transaction, in which more than one merchant (the retailer, multiple resellers and content providers) are involved in the distribution of electronic contents. With our payment model, every involved merchant will be notified to verify the license information of a content on the settlement day before the customer actually pays for his purchase. Thus, piracy can be discouraged, intellectual property rights of electronic contents can be protected. Each of the involved merchants can obtain his own deserved share of the customer’s payment in accordance with their union agreement on this content. As examples to demonstrate the applications of our generic payment model, two well-known payment systems are enhanced herein, based on our payment model. 
19|5||Methods for Protecting Password Transmission|AbstractIn this paper, we present a secure method for protecting passwords while being transmitted over untrusted networks. We also present a secure method for changing an old password to a new password. The proposed solutions do not require the use of any additional keys (such as symmetric keys or public/private keys) to protect password exchanges. Unlike existing solutions, the proposed schemes do not use any symmetric-key or public-key cryptosystems (such as DES, RC5, RSA, etc.). Our schemes only employ a collision-resistant hash function such as SHA-1. 
19|6|http://www.sciencedirect.com/science/journal/01674048/19/6|From The Editor|
19|6||A Need for a Network Security Czar|
19|6||US Government Fighting for Expanded Wiretap Laws|
19|6||E-Commerce Paranoia: Flaws in Code|
19|6||Truly Certified: Security Certifications Update|
19|6||Digital Certificates Get Creative|
19|6||Health Care Security: A Hard Look at a Growing Problem|
19|6||Safeway UKâs Website Shut Down|
19|6||Philippine Government Creates Incident Response Team|
19|6||DDoS Defence Gets Regulatory|
19|6||Visaâs Ten Commandments for E-Security Online|
19|6||âPorngateâ?|
19|6||What You Sell Online in France Could Be Restrictedâ¦|
19|6||Hackers Still Love to Attack the Pentagon|
19|6||Spying At Home: A New Pastime to Detect Online Romance|
19|6||Is a Convicted Hacker Really Reformed and Should You Hire Them?|
19|6||DefCon Recruiting JamFest|
19|6||Hacker Target: Mobile Phones|
19|6||E-Mail Privacy Issues Escalate|
19|6||GeoCities Ordered to Report on Information Poster|
19|6||âMafiaboyâ Hit With 64 New Charges|
19|6||Hackers Breach Firewall-1|
19|6||Lotus Domino Holes Up|
19|6||Fireworks, Beer and Old Halfpennies â The Risks of Assumption|
19|6||Netspionage â Part III: The Black Zone, Who Uses Netspionage, How and Why25|
19|6||A Mathematical Structure of Simple Defensive Network Deceptions|
19|6||Authentication and Supervision: A Survey of User Attitudes|AbstractUser authentication is a vital element in ensuring the secure operation of IT systems. In the vast majority of cases, this role is fulfilled by the password, but evidence suggests that this approach is easily compromised. Whilst many alternatives exist, particularly in the form of biometric methods, questions remain over the likely user acceptance. This paper presents the results of a survey that examines user attitudes towards a range of authentication and supervision techniques. It is concluded that whilst there is still an element of reluctance amongst users to depart from the familiar password based mechanisms, many are convinced of the need for improved authentication controls. The acceptability to users of various new techniques is variable, but many seem willing to consider a range of alternative methods. 
19|6||Abstracts of Recent Articles and Literature|
19|6||Ticket and Challenge-Based Protocols for Timestamping|AbstractIn this paper we introduce two methods that allow you to certify the time when a particular document was presented to a certifying authority. While some of the algorithms that served this purpose already existed in the literature, our methodology has significant practical advantages. The two methods we show are more straightforward, by giving a user a chance, in some cases, to operate on one value rather than two. They give the user the flexibility to select the most appropriate algorithm. They provide for a reasonable sharing of the workload between the user and the timestamping authority. 
19|6||Information Security in Multiprocessor Systems Based on the X86 Architecture|AbstractThis paper examines security in systems based on Intel x86 architecture and covers aspects from timing attacks to the prevention of service bugs. It reviews some software protection techniques and introduces some new techniques focused on multiprocessor systems. 
19|7|http://www.sciencedirect.com/science/journal/01674048/19/7|From The Editor|
19|7||New Classes of Unix/Linux Attacks|
19|7||American Express Creates Disposable Credit Card Numbers|
19|7||Microsoft Releases New IIS Security Tool|
19|7||Baltimore Releases Security Developer Freeware|
19|7||âFiles Streamsâ Virus Infects in an Old and New Way|
19|7||Trinity v3, a DDoS Tool, Hits the Streets|
19|7||Hacker Insurance Now Part of the Business Risk Management Kit|
19|7||Wireless Crazed? No Security For You!|
19|7||White House Supporting Open Source Code|
19|7||White House Security Summit Builds Towards a B2B Security Standard|
19|7||Cellular Security Hazards|
19|7||UK Fuel Taxes Protestor Accused of Mass Hacking|
19|7||US Government Board Setting Up Security Metrics|
19|7||Privacy Group Wants âWeb Bugsâ Disclosures|
19|7||Site Spoofing Becomes More Popular|
19|7||First PDA Virus Hits the Airwaves|
19|7||Do You Know Your Organizationâs Achilles Heel?|
19|7||Romancing The Internet And Managementâs Quagmire|
19|7||A Practical Risk Analysis Approach: Managing BCM Risk|
19|7||Information Security â The Third Wave?|
19|7||Abstracts of Recent Articles and Literature|
19|7||Word Association Computer Passwords: The Effect of Formulation Techniques on Recall and Guessing Rates|AbstractSeveral recent studies have attempted to lay the groundwork for a simple, low level computer security system involving cognitive and word association passwords. The present research investigated the effect of three different word association formulation techniques on recall rates when participants were presented with their original cue words after a 2 week retention interval. Differences in the susceptibility of word associations to being guessed by someone the participant knew well were also examined. In the ‘response only’ group (n = 24), respondents were provided with a list of 20 cue words and were required to generate an associated response for each cue. In the ‘cues and responses’ group (n = 25), respondents generated both cues and associated responses, while in the ‘theme’ group (n = 24), respondents generated both cue and response words having first decided upon a theme for their word associations. The average recall and guessing rates were 66% and 8%, respectively. No statistically significant differences in recall or guessing rates were found between the three groups. The effect sizes obtained strongly suggest that insufficient statistical power was available to produce significant effects. Nevertheless, it is tentatively concluded that the formulation techniques employed have only a small effect on ease of recall. Future research on the utility of word associations as computer passwords needs to be based in a real computer security setting. 
19|8|http://www.sciencedirect.com/science/journal/01674048/19/8|From The Editor|
19|8||From Stones in the Street to Cyberspace â Israeli and Palestinians Continue Their Virtual Battles 24Ã7|
19|8||Feeling Sorry for Microsoft?|
19|8||However, Microsoft Could Use Some Sympathy â Dutch Hacker Busts Microsoft Web Site - Again|
19|8||Wireless Big Brother|
19|8||NASA Hacker Pleads Guilty|
19|8||Canadian Teen Mafiaboy Pleads Guilty|
19|8||Getting the Laws to Help Combat Cybercrime (Thereâs a grand idea)|
19|8||Internet Biz Group Calls for Cybercrime Treaty Delay|
19|8||Laptop Theft Now Targeted Towards Data and Not Necessarily Hardware|
19|8||Hacktivism Increasing|
19|8||US Department of Defense Prepares Cybercrime Database|
19|8||CIA Chat Room Causes Grief|
19|8||Japan Creates Cyberconditions for IT National Revolution|
19|8||US Privacy Law Proposals Cause Concerns|
19|8||New Names For Old â A Personal Surf Through Compsec 2000|
19|8||Americaâs Internet Commerce and The Threat of Fraud|
19|8||The Software Colander â Holes in Messaging|
19|8||Information Security Management: An Approach to Combine Process Certification And Product Evaluation|AbstractInformation Security (IS) is the key to the effective management of any organisation in today’s commercial and industrial sectors. Line managers’ performance, for instance, is rated according to the extent to which their operations conform to the IS policies of their respective organizations. In the same way, senior management’s performance is judged by how well the organization performs in terms of internationally accepted codes of IS practice. IS management, however, is not always a quantifiable entity and its evaluation is complicated by the fact that it can be viewed either from an electronic perspective, in which case the focus will fall solely on product and/or systems evaluation, or from a procedural and management perspective, in which case the focus will, instead, fall on the certification of the IS management process. This article will, therefore, be devoted to providing a consolidated approach to the evaluation of IS management, in terms of which full cognisance will be taken of both these perspectives. 
19|8||Opening Up The Enterprise|AbstractThe future of business is E-business. To enable this strategy to succeed we shall need an entirely new paradigm for securing our enterprise applications and infrastructure. We can no longer sustain the approach of a hardened perimeter and we shall need to open up the enterprise. This paper addresses the security architecture and technical strategies that we shall need. 
19|8||Abstracts of Recent Articles and Literature|
19|8||Securing The Electronic Market: The KEYSTONE Public Key Infrastructure Architecture|AbstractIn this paper, the unified, abstract KEYSTONE Public Key Infrastructure is presented. This architecture consists of a reference model, a functional architecture specification, and a set of technologies that can be used for implementing the functional units, along with all relevant standards. It was derived within the course of the KEYSTONE project, which was funded by the European Commission under the Electronic Trust Services II Programme. The proposed PKI architecture guarantees openness, scalability, flexibility, extensibility, integration with existing TTP and information infrastructure, transparency and, above all, security. Thus, it enjoys all the desirable characteristics and fulfils all those criteria that are essential for a PKI to constitute a successful framework for the development of inter-domain and international Trusted Services. 
20|1|http://www.sciencedirect.com/science/journal/01674048/20/1|From The Editor|
20|1||Y2K & Security â A Low Priority Year|
20|1||Voodoo is Alive and Well on Your Computer|
20|1||Hand-held Virii On The Way|
20|1||China Passes Law to Promote Internet Security â Supposedly|
20|1||Smarter Marines|
20|1||E-tailers Batten Down the Hatches|
20|1||Information Warfare Highlighted as a Concern by US Government|
20|1||E-mail Spammers Jailed|
20|1||The Chief Security Officerâs Top Ten List for 2001|
20|1||âSafe Harborâ Provision Adopters Few and Far Between|
20|1||The Wireless Great Divide â But Getting Smaller|
20|1||Itâs a Privacy Thing in 2001|
20|1||Fighting SPAM in Europe|
20|1||Privacy Advocates Grow in Europe|
20|1||2001: A Privacy Odyssey|
20|1||Software Concerns And The Internet|
20|1||Protecting The Web Server And Applications|
20|1||NIDS â Pattern Search vs. Protocol Decode|
20|1||Protecting Critical Information Infrastructures|
20|1||Trends In Cybercrime â An Overview Of Current Financial Crimes On The Internet|
